,price,status,add_attr,state,lat,long,bath,bed,living,lot_a,fireplace,parking,covered,garage,total_spaces,subtype,year,sewer,water,app,heating,cooling,stories,materials,roof,foundation,interior
9313,274900,4,0,4,39.94614,-83.0514,3,3,2013,4356.0,1,1,2,2,2,1,1987,1,1,4,1,1,1.0,9,4,4,9
9314,625000,4,0,4,39.988216,-83.008545,3,5,2490,3920.4,1,1,2,2,2,1,1959,1,1,4,1,1,1.0,9,4,4,9
9315,229900,4,0,4,39.871464,-82.82715,3,2,1432,3920.4,1,1,2,2,2,1,1996,1,1,4,1,1,1.0,9,4,4,9
9316,210000,4,0,4,39.947952,-82.986,2,2,1064,1742.4,2,1,3,3,3,1,1983,1,1,4,1,1,3.5,9,4,4,9
9317,161000,4,0,4,39.9571,-83.07043,2,6,2143,6534.0,1,1,2,2,2,1,1954,1,1,4,1,1,1.0,9,4,4,9
9318,329900,4,0,4,40.127792,-82.98371999999999,2,3,1384,7405.2,1,1,2,2,2,1,1989,1,1,4,1,1,2.0,9,4,4,9
9319,239900,4,0,4,39.88003,-82.82728,2,3,1284,6098.4,1,1,2,2,2,1,2004,1,1,4,1,1,2.0,9,4,4,9
9320,179000,4,0,4,40.041786,-82.96374,2,4,1160,5227.2,1,1,2,1,2,1,1944,1,1,4,1,1,1.0,9,4,4,9
9322,169800,4,0,4,39.927040000000005,-82.989235,1,2,1047,2613.6,1,1,2,2,2,1,2013,1,1,4,1,1,2.0,9,4,4,9
9323,264900,4,0,4,39.876923,-82.83255,3,3,1532,6098.4,1,1,2,2,2,1,1952,1,1,4,1,1,1.0,9,4,4,9
9324,249900,4,0,4,40.08508,-82.98511500000001,2,3,1464,9147.6,1,1,2,2,2,1,2006,1,1,4,1,1,1.0,9,4,4,9
9325,575000,4,0,4,39.987774,-83.01236,3,4,2221,3484.8,1,1,2,2,2,1,1978,1,1,4,1,1,2.0,9,4,4,9
9326,399900,4,0,4,39.955288,-83.02701,4,4,2397,3049.2,1,1,3,3,3,1,2016,1,1,4,1,1,2.0,9,4,4,9
9327,159900,4,0,4,40.0252,-82.97336,1,3,864,10454.4,1,1,2,2,2,1,1971,1,1,4,1,1,1.0,9,4,4,9
9328,529500,4,0,4,39.989952,-82.99625,4,3,2385,3049.2,1,1,2,2,2,1,2003,1,1,4,1,1,2.0,9,4,4,9
9329,270000,4,0,4,39.869644,-82.82741,3,3,2088,3484.8,1,0,2,2,2,1,1947,1,1,4,1,1,1.0,9,4,4,9
9330,154900,4,0,4,39.969463,-82.91329,1,4,1341,8276.4,1,1,1,1,1,1,1983,1,1,4,1,1,1.0,9,4,4,9
9331,269000,4,0,4,39.90197,-82.80709,3,3,1592,4791.6,1,1,2,2,2,1,1959,1,1,4,1,1,1.0,9,4,4,9
9332,205000,4,0,4,39.944633,-82.88208,2,3,1120,7405.2,1,1,2,2,2,1,2012,1,1,4,1,1,2.0,9,4,4,9
9333,134900,4,0,4,39.934437,-83.0382,1,2,864,7405.2,1,1,2,2,2,1,1993,1,1,4,1,1,2.0,9,4,4,9
9334,490000,4,0,4,40.02746,-83.002075,2,3,1568,5662.8,1,1,2,2,2,1,2002,1,1,4,1,1,1.0,9,4,4,9
9335,250000,4,0,4,39.91233,-82.903145,2,3,1248,8276.4,1,1,2,2,2,1,2006,1,1,4,1,1,1.0,9,4,4,9
9336,289900,4,0,4,39.97399,-82.95883,3,2,1206,3049.2,1,1,2,2,2,1,1960,1,1,4,1,1,1.0,9,4,4,9
9337,329900,4,0,4,40.06085,-83.00844000000001,2,5,1560,4356.0,2,1,2,2,2,1,1986,1,1,4,1,1,2.0,9,4,4,9
9338,199900,4,0,4,39.95416,-83.05151,2,3,1328,6098.4,1,1,2,2,2,1,2020,1,1,4,1,1,1.0,9,4,4,9
9339,174775,4,0,4,40.010616,-82.97958,2,5,1368,5662.8,1,1,3,3,3,1,2005,1,1,4,1,1,2.0,9,4,4,9
9340,220000,4,0,4,39.859386,-82.99650600000001,2,3,1214,4791.6,1,1,2,2,2,1,2016,1,1,4,1,1,2.0,9,4,4,9
9341,322000,6,0,6,39.990665,-82.99846,2,3,1283,4791.6,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,9,6,6,9
9342,132500,4,0,4,39.9548,-82.90666,1,4,1512,7405.2,2,1,2,2,2,1,1996,1,1,4,1,1,2.0,9,4,4,9
9343,239900,4,0,4,40.060585,-83.00128000000001,1,3,1087,6969.6,1,1,2,2,2,1,2002,1,1,4,1,1,2.0,9,4,4,9
9344,225000,6,0,6,39.948254,-83.090416,1,3,1254,5662.8,1,1,2,2,2,1,2021,1,1,6,1,1,1.0,9,6,6,9
9345,124900,6,1,6,39.94979,-82.96667,1,4,1276,4356.0,1,1,2,2,2,1,2022,1,1,6,1,1,2.0,9,6,6,9
9346,139900,4,0,4,40.028732,-82.96169,1,2,880,5227.2,1,1,2,2,2,1,1999,1,1,4,1,1,2.0,9,4,4,9
9347,269999,4,0,4,40.016747,-83.009476,1,2,1187,8276.4,1,1,2,2,2,1,1983,1,1,4,1,1,1.0,9,4,4,9
9348,165900,6,0,6,39.936443,-82.89493,1,3,918,6969.6,1,1,2,2,2,1,2018,1,1,6,1,1,2.0,9,6,6,9
9349,425000,4,0,4,39.97296,-82.98041500000001,3,4,2192,4356.0,1,1,4,3,4,1,2019,1,1,4,1,1,2.0,9,4,4,9
9350,424000,4,0,4,39.974842,-82.98097,3,4,1793,4356.0,1,1,2,2,2,1,2003,1,1,4,1,1,1.0,9,4,4,9
9351,594000,6,0,6,39.94447,-82.9841,3,4,2404,3049.2,1,1,2,2,2,1,2022,1,1,6,1,1,1.0,9,6,6,9
9352,387900,4,0,4,40.021343,-83.01002,1,3,1178,3484.8,1,1,2,2,2,1,1999,1,1,4,1,1,2.0,9,4,4,9
9353,289900,4,0,4,40.092976,-82.969505,2,3,1815,10890.0,1,1,2,2,2,1,2019,1,1,4,1,1,1.0,9,4,4,9
9354,289900,4,0,4,39.950764,-83.08079000000001,2,3,1664,4791.6,1,1,2,2,2,1,1949,1,1,4,1,1,1.0,9,4,4,9
9355,149900,4,0,4,39.954758,-83.09606,1,3,1368,8276.4,1,1,2,2,2,1,1977,1,1,4,1,1,2.0,9,4,4,9
9356,349900,4,0,4,39.947483,-82.98464,2,3,1550,5662.8,1,1,2,2,2,1,2019,1,1,4,1,1,1.0,9,4,4,9
9357,380000,4,0,4,39.961555,-82.91729000000001,3,3,2010,9147.6,1,1,2,2,2,1,2001,1,1,4,1,1,1.0,9,4,4,9
9358,155000,4,0,4,39.953968,-83.027985,1,3,1166,4356.0,1,1,2,2,2,1,1987,1,1,4,1,1,2.0,9,4,4,9
9359,309900,4,0,4,40.088627,-82.93765,2,4,1814,7405.2,1,1,4,2,4,1,1955,1,1,4,1,1,1.0,9,4,4,9
9361,285000,4,0,4,40.085857,-82.98313,2,3,1634,10890.0,1,1,2,2,2,1,2004,1,1,4,1,1,1.0,9,4,4,9
9362,374900,4,0,4,39.960567,-83.15136,3,3,2624,12196.8,1,1,2,2,2,1,2019,0,1,4,1,1,1.0,9,4,4,9
9363,500000,4,0,4,39.968143,-82.96644599999999,3,6,3236,11325.6,1,1,2,2,2,1,2015,1,1,4,1,1,2.0,9,4,4,9
9364,199900,4,0,4,40.018234,-82.99369,1,3,1534,5662.8,1,1,2,2,2,1,2008,1,1,4,1,1,1.0,9,4,4,9
9365,398900,4,0,4,39.980816,-83.01615,2,2,1330,2613.6,1,1,2,2,2,1,2005,1,1,4,1,1,1.0,9,4,4,9
9366,149000,4,0,4,40.006336,-82.96865,1,5,1066,4356.0,1,1,2,2,2,1,1979,1,1,4,1,1,1.0,9,4,4,9
9367,286500,4,0,4,39.9964,-83.03081,1,3,979,6098.4,1,1,1,1,1,1,1951,1,1,4,1,1,1.0,9,4,4,9
9369,315000,4,0,4,39.951584,-82.970184,3,3,2247,3484.8,3,1,4,4,4,1,1996,1,1,4,1,1,2.0,9,4,4,9
9370,210000,4,0,4,39.955254,-82.91391,2,3,1235,6534.0,1,1,2,2,2,1,2003,1,1,4,1,1,1.0,9,4,4,9
9371,309363,4,0,4,39.94218,-82.968216,2,3,1528,5227.2,1,1,2,2,2,1,2007,1,1,4,1,1,2.0,9,4,4,9
9372,189900,6,1,6,39.946045,-82.97406,1,2,1176,3920.4,1,1,3,3,3,1,2022,1,1,6,1,1,2.0,9,6,6,9
9373,260000,4,0,4,39.95248,-82.95756,2,3,1336,3920.4,1,1,1,1,1,1,1983,1,1,4,1,1,1.5,9,4,4,9
9375,290000,4,0,4,40.061077,-83.00228,1,3,1001,4791.6,1,1,2,2,2,1,1998,1,1,4,1,1,2.0,9,4,4,9
9376,78775,4,0,4,39.907597,-82.95684,1,3,1024,14374.8,1,1,2,2,2,1,1958,1,1,4,1,1,1.0,9,4,4,9
9377,649900,4,0,4,40.077656,-83.09595,4,4,2050,7405.2,1,1,2,2,2,1,2020,1,1,4,1,1,1.0,9,4,4,9
9378,335000,4,0,4,39.96937,-82.97496,3,3,1792,3920.4,2,1,2,2,2,1,2007,1,1,4,1,1,2.0,9,4,4,9
9379,389900,4,0,4,39.960026,-83.02694,2,3,1746,4356.0,1,1,2,2,2,1,2001,1,1,4,1,1,1.0,9,4,4,9
9380,169900,4,0,4,39.987064,-82.9442,1,3,1404,8712.0,1,1,2,2,2,1,1987,1,1,4,1,1,1.0,9,4,4,9
9381,344900,4,0,4,40.07347,-82.96288,3,4,2638,8712.0,1,1,2,2,2,1,2001,1,1,4,1,1,1.0,9,4,4,9
9382,234000,4,0,4,40.018093,-82.98569,2,6,2066,4791.6,1,1,2,2,2,1,1935,1,1,4,1,1,1.0,9,4,4,9
9383,278900,4,0,4,39.923515,-82.80096,3,3,1290,8712.0,1,1,2,2,2,1,1941,1,1,4,0,0,1.0,9,4,4,9
9384,149500,4,0,4,40.010487,-82.966675,1,3,1044,4356.0,1,1,1,1,1,1,1930,1,1,4,1,1,1.0,9,4,4,9
9386,119900,4,0,4,39.950977,-83.02308000000001,2,4,1272,3920.4,1,1,2,2,2,1,1991,1,1,4,1,1,2.0,9,4,4,9
9387,129900,4,0,4,39.940975,-83.07383,1,2,888,4356.0,1,1,2,2,2,1,1978,1,1,4,1,1,1.0,9,4,4,9
9389,145000,4,0,4,39.99793,-82.974686,2,3,1436,7405.2,1,1,2,2,2,1,1954,1,1,4,1,1,2.0,9,4,4,9
9390,229990,4,1,4,39.954952,-83.05705,3,3,1283,6098.4,1,1,1,1,1,1,1985,1,1,4,1,1,1.0,9,4,4,9
9391,367500,4,1,4,40.108047,-83.063324,2,3,1734,7840.8,1,1,2,2,2,1,1900,1,1,4,1,1,2.0,9,4,4,9
9392,170000,4,1,4,39.940403,-82.8521,1,3,986,9147.6,1,1,1,1,1,1,1981,1,1,4,1,1,2.0,9,4,4,9
9394,305000,4,1,4,39.93344,-82.925606,3,4,2203,16988.4,1,1,2,2,2,1,1900,1,1,4,1,1,2.0,9,4,4,9
9395,349900,4,1,4,39.963524,-82.98028000000001,2,3,1584,2178.0,1,1,2,2,2,1,2002,1,1,4,1,1,2.0,9,4,4,9
9396,240500,2,1,2,39.92058,-82.81480400000001,3,3,1254,8712.0,1,1,2,2,2,1,2015,1,1,2,1,1,2.0,9,2,2,9
9397,299900,4,1,4,39.94683,-82.95770999999999,2,4,1802,5662.8,1,1,2,2,2,1,1941,1,1,4,1,1,1.0,9,4,4,9
9398,184900,4,1,4,39.941105,-83.084694,2,4,1066,9147.6,1,1,2,2,2,1,1921,1,1,4,1,1,2.0,9,4,4,9
9399,589000,4,1,4,39.970135,-82.977325,4,4,2788,5227.2,1,1,2,2,2,1,1900,1,1,4,1,1,2.0,9,4,4,9
9400,199900,4,1,4,39.93869,-82.97789,2,4,1350,4791.6,1,1,2,2,2,1,1940,1,1,4,1,1,1.0,9,4,4,9
9401,264900,4,1,4,39.92082,-83.15041,2,3,1416,7405.2,1,1,2,2,2,1,1900,1,1,4,1,1,2.0,9,4,4,9
9402,275000,4,1,4,40.08022,-82.98276,3,3,1560,9583.2,1,1,2,2,2,1,1928,1,1,4,1,1,2.0,9,4,4,9
9403,255900,4,1,4,40.024487,-82.980515,3,3,1460,6969.6,1,1,2,2,2,1,1977,1,1,4,1,1,2.0,9,4,4,9
9404,325000,4,1,4,39.944447,-83.08105,3,4,2303,7405.2,1,1,1,1,1,1,1900,1,1,4,1,1,2.0,9,4,4,9
9405,499900,4,1,4,39.936905,-82.99172,2,3,1711,4356.0,1,1,3,3,3,1,1940,1,1,4,1,1,2.0,9,4,4,9
9406,239900,4,1,4,39.944317,-82.97357,2,2,1056,3920.4,1,1,1,1,1,1,1979,1,1,4,1,1,3.0,9,4,4,9
9407,775000,4,1,4,39.96296,-82.96814,4,4,3646,7840.8,1,1,1,1,1,1,1935,1,1,4,1,1,1.0,9,4,4,9
9408,269900,4,1,4,40.089844,-82.9818,2,3,1520,12196.8,2,1,2,2,2,1,1961,1,1,4,1,1,1.0,9,4,4,9
9409,429000,4,1,4,39.94819,-82.98607,2,3,1488,3484.8,1,1,2,2,2,1,1870,1,1,4,1,1,2.0,9,4,4,9
9410,329999,4,1,4,40.12084,-82.988434,3,2,1422,8712.0,1,1,2,2,2,1,1953,1,1,4,1,1,1.0,9,4,4,9
9411,345000,4,1,4,40.07282,-82.951324,4,4,2626,16988.4,1,1,2,2,2,1,1979,1,1,4,1,1,2.0,9,4,4,9
9412,265000,4,1,4,40.07175,-82.94672,2,3,1272,6969.6,1,1,2,2,2,1,1922,1,1,4,1,1,1.0,9,4,4,9
9413,344000,4,1,4,40.012325,-83.00275,2,4,1735,4356.0,1,1,2,2,2,1,1915,1,1,4,1,1,2.0,9,4,4,9
9414,615000,4,1,4,39.958714,-82.96967,4,4,2552,6969.6,1,1,2,2,2,1,1923,1,1,4,1,1,2.0,9,4,4,9
9416,130000,4,1,4,39.926147,-82.98605,3,3,2611,4356.0,3,1,2,2,2,1,1890,1,1,4,1,1,3.0,9,4,4,9
9417,399000,4,1,4,40.074722,-83.005554,2,4,2154,4791.6,1,1,2,2,2,1,1968,1,1,4,1,1,3.0,9,4,4,9
9418,325990,4,1,4,39.891544,-82.85054000000001,3,4,2318,9527.747528645095,1,1,1,1,1,1,1961,1,1,4,1,1,3.0,9,4,4,9
9419,139500,4,1,4,40.0171,-82.98572,1,2,1172,4791.6,1,1,2,2,2,1,1966,1,1,4,1,1,1.0,9,4,4,9
9420,349900,4,1,4,39.981640000000006,-82.99113,3,4,2168,3484.8,1,1,1,1,1,1,1926,1,1,4,1,1,2.0,9,4,4,9
9421,149900,4,1,4,39.902355,-82.98647,1,3,924,6098.4,1,1,2,2,2,1,1971,1,1,4,1,1,1.0,9,4,4,9
9422,199000,4,1,4,39.952312,-83.02051999999999,2,3,1036,3920.4,1,1,2,2,2,1,1925,1,1,4,1,1,2.0,9,4,4,9
9423,350000,4,1,4,39.958317,-83.07609000000001,4,4,2227,5662.8,1,1,2,2,2,1,1920,1,1,4,1,1,1.0,9,4,4,9
9424,339900,4,1,4,39.967663,-82.98467,2,3,1911,5662.8,1,1,1,1,1,1,1978,1,1,4,1,1,3.0,9,4,4,9
9425,135000,4,1,4,39.940865,-83.05819,1,2,996,5662.8,1,1,2,2,2,1,1914,1,1,4,1,1,2.0,9,4,4,9
9426,275000,4,1,4,40.079254,-82.9788,3,4,1802,7840.8,1,1,2,2,2,1,1952,1,1,4,1,1,1.0,9,4,4,9
9427,110000,4,1,4,39.948105,-83.05575999999999,2,3,1376,6534.0,1,1,1,1,1,1,1961,1,1,4,1,1,1.0,9,4,4,9
9428,469900,4,1,4,39.944477,-82.98429,2,4,2056,2613.6,1,1,2,2,2,1,1957,1,1,4,1,1,1.0,9,4,4,9
9429,269900,4,1,4,39.876125,-82.80951,3,3,1700,6534.0,1,1,2,2,2,1,1995,1,1,4,1,1,3.0,9,4,4,9
9430,149900,4,1,4,39.95901,-83.070755,1,3,1242,5662.8,1,1,2,2,2,1,1920,1,1,4,1,1,2.0,9,4,4,9
9431,199900,4,1,4,39.95693,-82.97919,1,4,1866,3049.2,1,1,2,2,2,1,2019,1,1,4,1,1,2.0,9,4,4,9
9432,210000,4,1,4,39.982048,-82.94426999999999,2,4,1634,6098.4,1,1,2,2,2,1,1948,1,1,4,1,1,1.0,9,4,4,9
9433,239700,4,1,4,39.967823,-82.970894,1,3,1324,4791.6,1,1,2,2,2,1,1936,1,1,4,1,1,1.0,9,4,4,9
9434,183995,4,1,4,39.900784,-82.98819,1,3,970,10454.4,1,1,2,2,2,1,1972,1,1,4,1,1,2.0,9,4,4,9
9435,200000,4,1,4,39.966866,-82.97629,2,4,1473,6534.0,1,1,1,1,1,1,1972,1,1,4,1,1,3.0,9,4,4,9
9436,199900,4,1,4,39.953083,-83.07178499999999,2,3,1232,3484.8,1,1,2,2,2,1,1968,1,1,4,1,1,3.0,9,4,4,9
9437,155000,4,1,4,39.895725,-82.97099,1,2,1299,6098.4,1,1,2,2,2,1,1981,1,1,4,1,1,2.0,9,4,4,9
9438,220000,4,1,4,39.951035,-82.965416,4,4,1912,4356.0,2,1,4,4,4,1,1867,1,1,4,1,1,2.0,9,4,4,9
9439,165000,4,1,4,39.946262,-82.95245,1,2,1144,5227.2,1,1,2,2,2,1,1975,1,1,4,1,1,2.0,9,4,4,9
9440,205900,4,1,4,39.948685,-82.89054,2,4,1390,8276.4,1,1,1,1,1,1,1920,1,1,4,1,1,2.0,9,4,4,9
9442,379900,2,1,2,39.937,-82.98441,2,3,1144,4356.0,1,1,2,2,2,1,1940,1,1,2,1,1,1.0,9,2,2,9
9443,274900,4,1,4,40.08057,-82.980835,2,3,1776,7405.2,1,1,1,1,1,1,1956,1,1,4,1,1,1.0,9,4,4,9
9444,170000,4,1,4,39.95425,-83.06884000000001,2,4,1364,4356.0,1,1,1,1,1,1,1921,1,1,4,1,1,1.0,9,4,4,9
9445,310000,4,1,4,39.97883,-82.809875,2,3,1289,5662.8,1,1,2,2,2,1,1977,1,1,4,1,1,3.0,9,4,4,9
9446,260000,4,1,4,39.911385,-82.90230600000001,3,3,1382,5662.8,1,1,2,2,2,1,1978,1,1,4,1,1,3.0,9,4,4,9
9447,180900,4,1,4,40.053455,-82.96158,1,1,1204,12196.8,1,1,2,2,2,1,1978,1,1,4,1,1,1.0,9,4,4,9
9448,229000,4,1,4,39.95751,-83.02818,2,2,1260,3920.4,1,1,2,2,2,1,1983,1,1,4,1,1,2.0,9,4,4,9
9449,243900,4,1,4,40.065746,-82.93927,2,3,1358,7405.2,1,1,2,2,2,1,1977,1,1,4,1,1,1.0,9,4,4,9
9450,225000,4,1,4,39.94745,-82.96429,2,3,1364,4639.0,1,1,2,2,2,1,1998,1,1,4,1,1,2.0,9,4,4,9
9451,245000,4,1,4,39.94134,-82.96423,2,3,1496,4791.6,1,1,1,1,1,1,1963,1,1,4,1,1,1.0,9,4,4,9
9452,374900,4,1,4,39.953876,-83.02798,3,3,2833,4356.0,1,1,2,2,2,1,1971,1,1,4,1,1,2.0,9,4,4,9
9453,199500,4,1,4,39.954323,-83.02412,1,3,1448,6534.0,1,1,2,2,2,1,2006,1,1,4,1,1,2.0,9,4,4,9
9454,170000,4,1,4,39.91466,-82.95374,2,4,938,6534.0,1,1,2,2,2,1,1923,1,1,4,1,1,2.0,9,4,4,9
9455,254900,4,1,4,39.95748,-83.15262,3,3,1278,7840.8,1,1,2,2,2,1,1971,1,1,4,1,1,1.0,9,4,4,9
9456,279000,4,1,4,39.953697,-83.02794,2,3,1930,4356.0,1,1,2,2,2,1,1925,1,1,4,1,1,2.0,9,4,4,9
9457,164900,4,1,4,40.01766,-82.98504,1,3,979,5662.8,2,1,2,2,2,1,1966,1,1,4,1,1,1.0,9,4,4,9
9458,229900,4,1,4,39.95142,-83.07869000000001,2,4,1732,4791.6,1,1,2,2,2,1,1920,1,1,4,1,1,2.0,9,4,4,9
9459,149900,4,1,4,39.957283,-83.06475999999999,2,3,1587,3920.4,4,1,2,2,2,1,1900,1,1,4,1,1,3.0,9,4,4,9
9460,219500,4,1,4,39.955593,-83.03562,2,2,1152,3484.8,2,1,2,2,2,1,1954,1,1,4,1,1,1.0,9,4,4,9
9461,230000,4,1,4,39.917976,-83.08076,2,3,980,6098.4,1,1,1,1,1,1,1997,1,1,4,1,1,1.0,9,4,4,9
9462,210000,4,1,4,39.932693,-82.905495,2,5,1450,10454.4,1,1,2,2,2,1,1989,1,1,4,1,1,1.0,9,4,4,9
9463,88900,2,1,2,40.014877,-82.980225,1,3,1061,5662.8,1,1,2,2,2,1,1935,1,1,2,1,1,2.0,9,2,2,9
9464,219900,4,1,4,39.94855,-82.9617,2,3,1316,4356.0,1,1,1,1,1,1,1955,1,1,4,1,1,1.0,9,4,4,9
9465,334900,4,1,4,39.95485,-82.964745,2,3,1784,5662.8,1,1,2,2,2,1,1954,1,1,4,1,1,1.0,9,4,4,9
9466,295000,2,1,2,40.069874,-82.95865,2,3,1740,6969.6,3,1,2,2,2,1,1965,1,1,2,1,1,1.0,9,2,2,9
9468,214900,2,1,2,39.890423,-82.89224,2,3,1428,8712.0,1,1,1,1,1,1,1953,1,1,2,1,1,1.0,9,2,2,9
9469,314900,4,1,4,40.084885,-82.92579,3,3,1356,5227.2,1,1,2,2,2,1,1920,1,1,4,1,1,1.0,9,4,4,9
9470,325000,4,1,4,39.94415,-83.14412,4,4,2394,8712.0,1,1,2,2,2,1,1995,1,1,4,1,1,2.0,9,4,4,9
9471,559900,4,1,4,39.950397,-82.984566,3,4,1848,5227.2,1,1,2,2,2,1,1915,1,1,4,1,1,2.0,9,4,4,9
9472,314900,4,1,4,40.065914,-82.90789000000001,3,3,1155,7405.2,1,1,2,2,2,1,1974,1,1,4,1,1,1.0,9,4,4,9
9473,149900,4,1,4,39.923187,-82.99203,1,2,974,2613.6,1,1,2,2,2,1,2018,1,1,4,1,1,2.0,9,4,4,9
9474,247000,4,1,4,39.9279,-83.07422,2,3,1304,10890.0,1,1,1,1,1,1,1930,1,1,4,1,1,1.0,9,4,4,9
9475,209000,4,1,4,40.035915,-82.98244,2,2,1118,7405.2,1,1,2,2,2,1,1921,1,1,4,1,1,2.0,9,4,4,9
9476,260000,4,1,4,40.080025,-82.96999,2,4,1743,7405.2,1,1,2,2,2,1,2016,1,1,4,1,1,2.0,9,4,4,9
9477,365000,4,1,4,39.930225,-82.993095,3,3,1939,3049.2,2,1,2,2,2,1,1957,1,1,4,1,1,1.0,9,4,4,9
9478,274900,4,1,4,39.95542,-83.03497,3,3,1976,3920.4,1,1,2,2,2,1,1904,1,1,4,1,1,2.0,9,4,4,9
9479,239000,4,1,4,39.948494,-83.045395,3,3,1484,5662.8,1,1,2,2,2,1,1972,1,1,4,1,1,2.0,9,4,4,9
9480,765000,4,1,4,39.986572,-83.01906,5,3,2315,9529.13838992986,1,1,2,2,2,1,1993,1,1,4,1,1,2.0,9,4,4,9
9481,174900,4,1,4,39.952633,-83.06262,2,3,1138,3484.8,1,1,2,2,2,1,1984,1,1,4,1,1,2.0,9,4,4,9
9482,120000,4,1,4,39.960438,-83.06414000000001,1,2,1290,3920.4,1,1,3,2,3,1,1965,1,1,4,1,1,1.0,9,4,4,9
9483,245000,4,1,4,39.99698,-82.97718,2,3,2056,13939.2,1,1,2,2,2,1,1962,1,1,4,1,1,1.0,9,4,4,9
9484,219900,4,1,4,39.97415,-82.97052,2,3,1240,3920.4,1,1,2,2,2,1,1900,1,1,4,1,1,2.0,9,4,4,9
9485,179900,4,1,4,39.9332,-83.07316,2,3,1040,6969.6,1,1,2,2,2,1,1962,1,1,4,1,1,3.0,9,4,4,9
9486,590000,4,1,4,39.98707,-83.00752,2,3,2088,3920.4,1,1,2,2,2,1,2011,1,1,4,1,1,2.0,9,4,4,9
9487,295000,4,1,4,39.951572,-82.96208,3,5,3696,8276.4,2,1,2,2,2,1,1890,1,1,4,1,1,3.0,9,4,4,9
9488,240900,4,1,4,40.006035,-82.962166,3,4,1563,7405.2,1,1,1,1,1,1,1943,1,1,4,1,1,2.0,9,4,4,9
9489,359900,4,1,4,39.983284000000005,-83.00171999999999,2,3,1760,4356.0,1,1,2,2,2,1,1967,1,1,4,1,1,3.0,9,4,4,9
9490,642900,4,1,4,39.972443,-82.95873,4,6,3237,7405.2,1,1,1,1,1,1,1983,1,1,4,1,1,3.0,9,4,4,9
9491,132000,4,1,4,39.94873,-83.0679,2,4,1216,6098.4,1,1,2,2,2,1,1900,1,1,4,1,1,1.0,9,4,4,9
9493,214900,4,1,4,40.030476,-82.97890500000001,1,3,1110,6534.0,1,1,2,2,2,1,1965,1,1,4,1,1,3.0,9,4,4,9
9494,129900,4,1,4,39.951824,-83.068665,1,3,1582,4356.0,1,1,2,2,2,1,2012,1,1,4,1,1,2.0,9,4,4,9
9495,199500,4,1,4,39.945824,-83.07126600000001,2,3,1240,3484.8,1,1,2,2,2,1,1955,1,1,4,1,1,1.0,9,4,4,9
9496,158900,4,1,4,39.984104,-82.93385,2,3,1200,5227.2,1,1,2,2,2,1,1994,1,1,4,1,1,3.0,9,4,4,9
9497,364500,4,1,4,39.90925,-82.837524,3,3,2160,6534.0,2,1,2,2,2,1,1988,1,1,4,1,1,2.0,9,4,4,9
9499,295000,4,1,4,39.942448,-82.9789,2,3,1820,4791.6,1,1,2,2,2,1,1954,1,1,4,1,1,1.0,9,4,4,9
9500,219500,4,1,4,39.920547,-82.84567,2,4,1625,6534.0,1,1,2,2,2,1,1996,1,1,4,1,1,1.0,9,4,4,9
9501,119000,4,1,4,39.952614,-83.0741,1,3,1534,8276.4,1,1,2,2,2,1,1999,1,1,4,1,1,2.0,9,4,4,9
9502,245000,4,1,4,40.08313,-82.95752,2,3,1032,8712.0,1,1,1,1,1,1,1926,1,1,4,1,1,2.0,9,4,4,9
9503,580000,4,1,4,39.95862,-82.95361,3,3,1904,4356.0,1,1,2,2,2,2,2000,1,1,4,1,1,3.0,9,4,4,9
9504,99900,4,1,4,39.945812,-83.06965,1,2,1082,3484.8,1,1,2,2,2,1,1917,1,1,4,1,1,2.0,9,4,4,9
9505,239900,4,1,4,39.93477,-82.970825,3,3,1250,5227.2,1,1,2,2,2,1,1929,1,1,4,1,1,2.0,9,4,4,9
9506,229900,4,1,4,40.042187,-82.98189,2,3,1232,12196.8,1,1,2,2,2,1,1900,1,1,4,1,1,2.0,9,4,4,9
9507,284900,4,1,4,39.937298,-82.915695,2,4,2054,8712.0,1,1,2,2,2,1,1977,1,1,4,1,1,3.0,9,4,4,9
9508,294999,4,1,4,39.977283,-83.09021,2,3,1619,6534.0,1,1,1,1,1,1,1931,1,1,4,1,1,2.0,9,4,4,9
9509,295000,4,1,4,39.98695,-82.9426,3,4,1760,4356.0,1,1,2,1,2,1,1956,1,1,4,1,1,1.0,9,4,4,9
9510,289900,4,1,4,39.95528,-82.95956,2,3,1865,3484.8,1,1,2,2,2,1,1999,1,1,4,1,1,1.0,9,4,4,9
9511,179900,4,1,4,39.957603000000006,-83.06296999999999,2,3,1374,3920.4,1,1,2,2,2,1,1910,1,1,4,1,1,2.0,9,4,4,9
9512,152414,4,1,4,39.958523,-83.07304,2,3,1234,3920.4,1,1,2,2,2,1,1979,1,1,4,1,1,2.0,9,4,4,9
9513,129900,4,1,4,39.973766,-82.91111,1,2,862,6534.0,1,1,1,1,1,2,1939,1,1,4,1,1,1.0,9,4,4,9
9514,314900,4,1,4,39.996216,-83.03126,1,4,1066,6534.0,1,1,1,1,1,1,1939,1,1,4,1,1,1.0,9,4,4,9
9515,275900,4,1,4,39.891186,-82.92430999999999,3,3,1596,7405.2,1,1,1,1,1,1,1939,1,1,4,1,1,2.0,9,4,4,9
